YEAR,MONTH,DAY,SCHEDULED_DEPARTURE,DISTANCE,HOUR
2015,9,21,0,0,14
2015,9,21,0,0,15
2015,9,21,0,0,16
2015,9,21,0,0,17
2015,9,21,0,0,18
2015,9,21,0,0,19
2015,9,21,0,0,20
2015,9,21,0,0,21
2015,9,21,0,0,22
2015,9,21,0,0,23
2015,9,22,0,0,0
2015,9,22,0,0,1
2015,9,22,0,0,2
2015,9,22,0,0,3
2015,9,22,0,0,4
2015,9,22,0,0,5
2015,9,22,0,0,6
2015,9,22,0,0,8
2015,9,22,0,0,9
2015,9,22,0,0,10
2015,9,22,0,0,11
2015,9,22,0,0,12
2015,9,22,0,0,13
2015,9,22,0,0,14
2015,9,22,0,0,15
2015,9,22,0,0,16
2015,9,22,0,0,17
2015,9,22,0,0,18
2015,9,22,0,0,19
2015,9,22,0,0,20
2015,9,22,0,0,21
2015,9,22,0,0,22
2015,9,22,0,0,23
2015,9,23,0,0,0
2015,9,23,0,0,1
2015,9,23,0,0,2
2015,9,23,0,0,3
2015,9,23,0,0,4
2015,9,23,0,0,5
2015,9,23,0,0,6
2015,9,23,0,0,8
2015,9,23,0,0,9
2015,9,23,0,0,10
2015,9,23,0,0,11
2015,9,23,0,0,12
2015,9,23,0,0,13
2015,9,23,0,0,14
2015,9,23,0,0,15
2015,9,23,0,0,16
2015,9,23,0,0,17
2015,9,23,0,0,18
2015,9,23,0,0,19
2015,9,23,0,0,20
2015,9,23,0,0,21
2015,9,23,0,0,22
2015,9,23,0,0,23
2015,9,24,0,0,0
2015,9,24,0,0,1
2015,9,24,0,0,2
2015,9,24,0,0,3
2015,9,24,0,0,4
2015,9,24,0,0,5
2015,9,24,0,0,6
2015,9,24,0,0,8
2015,9,24,0,0,9
2015,9,24,0,0,10
2015,9,24,0,0,11
2015,9,24,0,0,12
2015,9,24,0,0,13
2015,9,24,0,0,14
2015,9,24,0,0,15
2015,9,24,0,0,16
2015,9,24,0,0,17
2015,9,24,0,0,18
2015,9,24,0,0,19
2015,9,24,0,0,20
2015,9,24,0,0,21
2015,9,24,0,0,22
2015,9,24,0,0,23
2015,9,25,0,0,0
2015,9,25,0,0,1
2015,9,25,0,0,2
2015,9,25,0,0,3
2015,9,25,0,0,4
2015,9,25,0,0,5
2015,9,25,0,0,6
2015,9,25,0,0,8
2015,9,25,0,0,9
2015,9,25,0,0,10
2015,9,25,0,0,11
2015,9,25,0,0,12
2015,9,25,0,0,13
2015,9,25,0,0,14
2015,9,25,0,0,15
2015,9,25,0,0,16
2015,9,25,0,0,17
2015,9,25,0,0,18
2015,9,25,0,0,19
2015,9,25,0,0,20
2015,9,25,0,0,21
2015,9,25,0,0,22
2015,9,25,0,0,23
2015,9,26,0,0,0
2015,9,26,0,0,1
2015,9,26,0,0,2
2015,9,26,0,0,3
2015,9,26,0,0,4
2015,9,26,0,0,5
2015,9,26,0,0,6
2015,9,26,0,0,8
2015,9,26,0,0,9
2015,9,26,0,0,10
2015,9,26,0,0,11
2015,9,26,0,0,12
2015,9,26,0,0,13
2015,9,26,0,0,14
2015,9,26,0,0,15
2015,9,26,0,0,16
2015,9,26,0,0,17
2015,9,26,0,0,18
2015,9,26,0,0,19
2015,9,26,0,0,20
2015,9,26,0,0,21
2015,9,26,0,0,22
2015,9,26,0,0,23
2015,9,27,0,0,0
2015,9,27,0,0,1
2015,9,27,0,0,2
2015,9,27,0,0,3
2015,9,27,0,0,4
2015,9,27,0,0,5
2015,9,27,0,0,7
2015,9,27,0,0,8
2015,9,27,0,0,9
2015,9,27,0,0,10
2015,9,27,0,0,11
2015,9,27,0,0,12
2015,9,27,0,0,13
2015,9,27,0,0,14
2015,9,27,0,0,15
2015,9,27,0,0,16
2015,9,27,0,0,17
2015,9,27,0,0,18
2015,9,27,0,0,19
2015,9,27,0,0,20
2015,9,27,0,0,21
2015,9,27,0,0,22
2015,9,27,0,0,23
2015,9,28,0,0,0
2015,9,28,0,0,1
2015,9,28,0,0,2
2015,9,28,0,0,3
2015,9,28,0,0,4
2015,9,28,0,0,5
2015,9,28,0,0,6
2015,9,28,0,0,8
2015,9,28,0,0,9
2015,9,28,0,0,10
2015,9,28,0,0,11
2015,9,28,0,0,12
2015,9,28,0,0,13
2015,9,28,0,0,14
2015,9,28,0,0,15
2015,9,28,0,0,16
2015,9,28,0,0,17
2015,9,28,0,0,18
2015,9,28,0,0,19
2015,9,28,0,0,20
2015,9,28,0,0,21
2015,9,28,0,0,22
2015,9,28,0,0,23
2015,9,29,0,0,0
2015,9,29,0,0,1
2015,9,29,0,0,2
2015,9,29,0,0,3
2015,9,29,0,0,4
2015,9,29,0,0,5
2015,9,29,0,0,6
2015,9,29,0,0,8
2015,9,29,0,0,9
2015,9,29,0,0,10
2015,9,29,0,0,11
2015,9,29,0,0,12
2015,9,29,0,0,13
2015,9,29,0,0,14
2015,9,29,0,0,15
2015,9,29,0,0,16
2015,9,29,0,0,17
2015,9,29,0,0,18
2015,9,29,0,0,19
2015,9,29,0,0,20
2015,9,29,0,0,21
2015,9,29,0,0,22
2015,9,29,0,0,23
2015,9,30,0,0,0
2015,9,30,0,0,1
2015,9,30,0,0,2
2015,9,30,0,0,3
2015,9,30,0,0,4
2015,9,30,0,0,5
2015,9,30,0,0,6
2015,9,30,0,0,8
2015,9,30,0,0,9
2015,9,30,0,0,10
2015,9,30,0,0,11
2015,9,30,0,0,12
2015,9,30,0,0,13
2015,9,30,0,0,14
2015,9,30,0,0,15
2015,9,30,0,0,16
2015,9,30,0,0,17
2015,9,30,0,0,18
2015,9,30,0,0,19
2015,9,30,0,0,20
2015,9,30,0,0,21
2015,9,30,0,0,22
2015,9,30,0,0,23
2015,11,1,0,0,0
2015,11,1,0,0,1
2015,11,1,0,0,2
2015,11,1,0,0,3
2015,11,1,0,0,4
2015,11,1,0,0,5
2015,11,1,0,0,7
2015,11,1,0,0,8
2015,11,1,0,0,9
2015,11,1,0,0,10
2015,11,1,0,0,11
2015,11,1,0,0,12
2015,11,1,0,0,13
2015,11,1,0,0,14
2015,11,1,0,0,15
2015,11,1,0,0,16
2015,11,1,0,0,17
2015,11,1,0,0,18
2015,11,1,0,0,19
2015,11,1,0,0,20
2015,11,1,0,0,21
2015,11,1,0,0,22
2015,11,1,0,0,23
2015,11,2,0,0,0
2015,11,2,0,0,1
2015,11,2,0,0,2
2015,11,2,0,0,3
2015,11,2,0,0,4
2015,11,2,0,0,5
2015,11,2,0,0,6
2015,11,2,0,0,8
2015,11,2,0,0,9
2015,11,2,0,0,10
2015,11,2,0,0,11
2015,11,2,0,0,12
2015,11,2,0,0,13
2015,11,2,0,0,14
2015,11,2,0,0,15
2015,11,2,0,0,16
2015,11,2,0,0,17
2015,11,2,0,0,18
2015,11,2,0,0,19
2015,11,2,0,0,20
2015,11,2,0,0,21
2015,11,2,0,0,22
2015,11,2,0,0,23
2015,11,3,0,0,0
2015,11,3,0,0,1
2015,11,3,0,0,2
2015,11,3,0,0,3
2015,11,3,0,0,4
2015,11,3,0,0,5
2015,11,3,0,0,6
2015,11,3,0,0,8
2015,11,3,0,0,9
2015,11,3,0,0,10
2015,11,3,0,0,11
2015,11,3,0,0,12
2015,11,3,0,0,13
2015,11,3,0,0,14
2015,11,3,0,0,15
2015,11,3,0,0,16
2015,11,3,0,0,17
2015,11,3,0,0,18
2015,11,3,0,0,19
2015,11,3,0,0,20
2015,11,3,0,0,21
2015,11,3,0,0,22
2015,11,3,0,0,23
2015,11,4,0,0,0
2015,11,4,0,0,1
2015,11,4,0,0,2
2015,11,4,0,0,3
2015,11,4,0,0,4
2015,11,4,0,0,5
2015,11,4,0,0,6
2015,11,4,0,0,8
2015,11,4,0,0,9
2015,11,4,0,0,10
2015,11,4,0,0,11
2015,11,4,0,0,12
2015,11,4,0,0,13
2015,11,4,0,0,14
2015,11,4,0,0,15
2015,11,4,0,0,16
2015,11,4,0,0,17
2015,11,4,0,0,18
2015,11,4,0,0,19
2015,11,4,0,0,20
2015,11,4,0,0,21
2015,11,4,0,0,22
2015,11,4,0,0,23
2015,11,5,0,0,0
2015,11,5,0,0,1
2015,11,5,0,0,2
2015,11,5,0,0,3
2015,11,5,0,0,4
2015,11,5,0,0,5
2015,11,5,0,0,6
2015,11,5,0,0,8
2015,11,5,0,0,9
2015,11,5,0,0,10
2015,11,5,0,0,11
2015,11,5,0,0,12
2015,11,5,0,0,13
2015,11,5,0,0,14
2015,11,5,0,0,15
2015,11,5,0,0,16
2015,11,5,0,0,17
2015,11,5,0,0,18
2015,11,5,0,0,19
2015,11,5,0,0,20
2015,11,5,0,0,21
2015,11,5,0,0,22
2015,11,5,0,0,23
2015,11,6,0,0,0
2015,11,6,0,0,1
2015,11,6,0,0,2
2015,11,6,0,0,3
2015,11,6,0,0,4
2015,11,6,0,0,5
2015,11,6,0,0,6
2015,11,6,0,0,8
2015,11,6,0,0,9
2015,11,6,0,0,10
2015,11,6,0,0,11
2015,11,6,0,0,12
2015,11,6,0,0,13
2015,11,6,0,0,14
2015,11,6,0,0,15
2015,11,6,0,0,16
2015,11,6,0,0,17
2015,11,6,0,0,18
2015,11,6,0,0,19
2015,11,6,0,0,20
2015,11,6,0,0,21
2015,11,6,0,0,22
2015,11,6,0,0,23
2015,11,7,0,0,0
2015,11,7,0,0,1
2015,11,7,0,0,2
2015,11,7,0,0,3
2015,11,7,0,0,4
2015,11,7,0,0,5
2015,11,7,0,0,6
2015,11,7,0,0,8
2015,11,7,0,0,9
2015,11,7,0,0,10
2015,11,7,0,0,11
2015,11,7,0,0,12
2015,11,7,0,0,13
2015,11,7,0,0,14
2015,11,7,0,0,15
2015,11,7,0,0,16
2015,11,7,0,0,17
2015,11,7,0,0,18
2015,11,7,0,0,19
2015,11,7,0,0,20
2015,11,7,0,0,21
2015,11,7,0,0,22
2015,11,7,0,0,23
2015,11,8,0,0,0
2015,11,8,0,0,1
2015,11,8,0,0,2
2015,11,8,0,0,3
2015,11,8,0,0,4
2015,11,8,0,0,5
2015,11,8,0,0,7
2015,11,8,0,0,8
2015,11,8,0,0,9
2015,11,8,0,0,10
2015,11,8,0,0,11
2015,11,8,0,0,12
2015,11,8,0,0,13
2015,11,8,0,0,14
2015,11,8,0,0,15
2015,11,8,0,0,16
2015,11,8,0,0,17
2015,11,8,0,0,18
2015,11,8,0,0,19
2015,11,8,0,0,20
2015,11,8,0,0,21
2015,11,8,0,0,22
2015,11,8,0,0,23
2015,11,9,0,0,0
2015,11,9,0,0,1
2015,11,9,0,0,2
2015,11,9,0,0,3
2015,11,9,0,0,4
2015,11,9,0,0,5
2015,11,9,0,0,6
2015,11,9,0,0,8
2015,11,9,0,0,9
2015,11,9,0,0,10
2015,11,9,0,0,11
2015,11,9,0,0,12
2015,11,9,0,0,13
2015,11,9,0,0,14
2015,11,9,0,0,15
2015,11,9,0,0,16
2015,11,9,0,0,17
2015,11,9,0,0,18
2015,11,9,0,0,19
2015,11,9,0,0,20
2015,11,9,0,0,21
2015,11,9,0,0,22
2015,11,9,0,0,23
2015,11,10,0,0,0
2015,11,10,0,0,1
2015,11,10,0,0,2
2015,11,10,0,0,3
2015,11,10,0,0,4
2015,11,10,0,0,5
2015,11,10,0,0,6
2015,11,10,0,0,8
2015,11,10,0,0,9
2015,11,10,0,0,10
2015,11,10,0,0,11
2015,11,10,0,0,12
2015,11,10,0,0,13
2015,11,10,0,0,14
2015,11,10,0,0,15
2015,11,10,0,0,16
2015,11,10,0,0,17
2015,11,10,0,0,18
2015,11,10,0,0,19
2015,11,10,0,0,20
2015,11,10,0,0,21
2015,11,10,0,0,22
2015,11,10,0,0,23
2015,11,11,0,0,0
2015,11,11,0,0,1
2015,11,11,0,0,2
2015,11,11,0,0,3
2015,11,11,0,0,4
2015,11,11,0,0,5
2015,11,11,0,0,6
2015,11,11,0,0,8
2015,11,11,0,0,9
2015,11,11,0,0,10
2015,11,11,0,0,11
2015,11,11,0,0,12
2015,11,11,0,0,13
2015,11,11,0,0,14
2015,11,11,0,0,15
2015,11,11,0,0,16
2015,11,11,0,0,17
2015,11,11,0,0,18
2015,11,11,0,0,19
2015,11,11,0,0,20
2015,11,11,0,0,21
2015,11,11,0,0,22
2015,11,11,0,0,23
2015,11,12,0,0,0
2015,11,12,0,0,1
2015,11,12,0,0,2
2015,11,12,0,0,3
2015,11,12,0,0,4
2015,11,12,0,0,5
2015,11,12,0,0,6
2015,11,12,0,0,8
2015,11,12,0,0,9
2015,11,12,0,0,10
2015,11,12,0,0,11
2015,11,12,0,0,12
2015,11,12,0,0,13
2015,11,12,0,0,14
2015,11,12,0,0,15
2015,11,12,0,0,16
2015,11,12,0,0,17
2015,11,12,0,0,18
2015,11,12,0,0,19
2015,11,12,0,0,20
2015,11,12,0,0,21
2015,11,12,0,0,22
2015,11,12,0,0,23
2015,11,13,0,0,0
2015,11,13,0,0,1
2015,11,13,0,0,2
2015,11,13,0,0,3
2015,11,13,0,0,4
2015,11,13,0,0,5
2015,11,13,0,0,6
2015,11,13,0,0,8
2015,11,13,0,0,9
2015,11,13,0,0,10
2015,11,13,0,0,11
2015,11,13,0,0,12
2015,11,13,0,0,13
2015,11,13,0,0,14
2015,11,13,0,0,15
2015,11,13,0,0,16
2015,11,13,0,0,17
2015,11,13,0,0,18
2015,11,13,0,0,19
2015,11,13,0,0,20
2015,11,13,0,0,21
2015,11,13,0,0,22
2015,11,13,0,0,23
2015,11,14,0,0,0
2015,11,14,0,0,1
2015,11,14,0,0,2
2015,11,14,0,0,3
2015,11,14,0,0,4
2015,11,14,0,0,5
2015,11,14,0,0,6
2015,11,14,0,0,8
2015,11,14,0,0,9
2015,11,14,0,0,10
2015,11,14,0,0,11
2015,11,14,0,0,12
2015,11,14,0,0,13
2015,11,14,0,0,14
2015,11,14,0,0,15
2015,11,14,0,0,16
2015,11,14,0,0,17
2015,11,14,0,0,18
2015,11,14,0,0,19
2015,11,14,0,0,20
2015,11,14,0,0,21
2015,11,14,0,0,22
2015,11,14,0,0,23
2015,11,15,0,0,0
2015,11,15,0,0,1
2015,11,15,0,0,2
2015,11,15,0,0,3
2015,11,15,0,0,4
2015,11,15,0,0,5
2015,11,15,0,0,7
2015,11,15,0,0,8
2015,11,15,0,0,9
2015,11,15,0,0,10
2015,11,15,0,0,11
2015,11,15,0,0,12
2015,11,15,0,0,13
2015,11,15,0,0,14
2015,11,15,0,0,15
2015,11,15,0,0,16
2015,11,15,0,0,17
2015,11,15,0,0,18
2015,11,15,0,0,19
2015,11,15,0,0,20
2015,11,15,0,0,21
2015,11,15,0,0,22
2015,11,15,0,0,23
2015,11,16,0,0,0
2015,11,16,0,0,1
2015,11,16,0,0,2
2015,11,16,0,0,3
2015,11,16,0,0,4
2015,11,16,0,0,5
2015,11,16,0,0,6
2015,11,16,0,0,8
2015,11,16,0,0,9
2015,11,16,0,0,10
2015,11,16,0,0,11
2015,11,16,0,0,12
2015,11,16,0,0,13
2015,11,16,0,0,14
2015,11,16,0,0,15
2015,11,16,0,0,16
2015,11,16,0,0,17
2015,11,16,0,0,18
2015,11,16,0,0,19
2015,11,16,0,0,20
2015,11,16,0,0,21
2015,11,16,0,0,22
2015,11,16,0,0,23
2015,11,17,0,0,0
2015,11,17,0,0,1
2015,11,17,0,0,2
2015,11,17,0,0,3
2015,11,17,0,0,4
2015,11,17,0,0,5
2015,11,17,0,0,6
2015,11,17,0,0,8
2015,11,17,0,0,9
2015,11,17,0,0,10
2015,11,17,0,0,11
2015,11,17,0,0,12
2015,11,17,0,0,13
2015,11,17,0,0,14
2015,11,17,0,0,15
2015,11,17,0,0,16
2015,11,17,0,0,17
2015,11,17,0,0,18
2015,11,17,0,0,19
2015,11,17,0,0,20
2015,11,17,0,0,21
2015,11,17,0,0,22
2015,11,17,0,0,23
2015,11,18,0,0,0
2015,11,18,0,0,1
2015,11,18,0,0,2
2015,11,18,0,0,3
2015,11,18,0,0,4
2015,11,18,0,0,5
2015,11,18,0,0,6
2015,11,18,0,0,8
2015,11,18,0,0,9
2015,11,18,0,0,10
2015,11,18,0,0,11
2015,11,18,0,0,12
2015,11,18,0,0,13
2015,11,18,0,0,14
2015,11,18,0,0,15
2015,11,18,0,0,16
2015,11,18,0,0,17
2015,11,18,0,0,18
2015,11,18,0,0,19
2015,11,18,0,0,20
2015,11,18,0,0,21
2015,11,18,0,0,22
2015,11,18,0,0,23
2015,11,19,0,0,0
2015,11,19,0,0,1
2015,11,19,0,0,2
2015,11,19,0,0,3
2015,11,19,0,0,4
2015,11,19,0,0,5
2015,11,19,0,0,6
2015,11,19,0,0,8
2015,11,19,0,0,9
2015,11,19,0,0,10
2015,11,19,0,0,11
2015,11,19,0,0,12
2015,11,19,0,0,13
2015,11,19,0,0,14
2015,11,19,0,0,15
2015,11,19,0,0,16
2015,11,19,0,0,17
2015,11,19,0,0,18
2015,11,19,0,0,19
2015,11,19,0,0,20
2015,11,19,0,0,21
2015,11,19,0,0,22
2015,11,19,0,0,23
2015,11,20,0,0,0
2015,11,20,0,0,1
2015,11,20,0,0,2
2015,11,20,0,0,3
2015,11,20,0,0,4
2015,11,20,0,0,5
2015,11,20,0,0,6
2015,11,20,0,0,8
2015,11,20,0,0,9
2015,11,20,0,0,10
2015,11,20,0,0,11
2015,11,20,0,0,12
2015,11,20,0,0,13
2015,11,20,0,0,14
2015,11,20,0,0,15
2015,11,20,0,0,16
2015,11,20,0,0,17
2015,11,20,0,0,18
2015,11,20,0,0,19
2015,11,20,0,0,20
2015,11,20,0,0,21
2015,11,20,0,0,22
2015,11,20,0,0,23
2015,11,21,0,0,0
2015,11,21,0,0,1
2015,11,21,0,0,2
2015,11,21,0,0,3
2015,11,21,0,0,4
2015,11,21,0,0,5
2015,11,21,0,0,6
2015,11,21,0,0,8
2015,11,21,0,0,9
2015,11,21,0,0,10
2015,11,21,0,0,11
2015,11,21,0,0,12
2015,11,21,0,0,13
2015,11,21,0,0,14
2015,11,21,0,0,15
2015,11,21,0,0,16
2015,11,21,0,0,17
2015,11,21,0,0,18
2015,11,21,0,0,19
2015,11,21,0,0,20
2015,11,21,0,0,21
2015,11,21,0,0,22
2015,11,21,0,0,23
2015,11,22,0,0,0
2015,11,22,0,0,1
2015,11,22,0,0,2
2015,11,22,0,0,3
2015,11,22,0,0,4
2015,11,22,0,0,5
2015,11,22,0,0,7
2015,11,22,0,0,8
2015,11,22,0,0,9
2015,11,22,0,0,10
2015,11,22,0,0,11
2015,11,22,0,0,12
2015,11,22,0,0,13
2015,11,22,0,0,14
2015,11,22,0,0,15
2015,11,22,0,0,16
2015,11,22,0,0,17
2015,11,22,0,0,18
2015,11,22,0,0,19
2015,11,22,0,0,20
2015,11,22,0,0,21
2015,11,22,0,0,22
2015,11,22,0,0,23
2015,11,23,0,0,0
2015,11,23,0,0,1
2015,11,23,0,0,2
2015,11,23,0,0,3
2015,11,23,0,0,4
2015,11,23,0,0,5
2015,11,23,0,0,6
2015,11,23,0,0,8
2015,11,23,0,0,9
2015,11,23,0,0,10
2015,11,23,0,0,11
2015,11,23,0,0,12
2015,11,23,0,0,13
2015,11,23,0,0,14
2015,11,23,0,0,15
2015,11,23,0,0,16
2015,11,23,0,0,17
2015,11,23,0,0,18
2015,11,23,0,0,19
2015,11,23,0,0,20
2015,11,23,0,0,21
2015,11,23,0,0,22
2015,11,23,0,0,23
2015,11,24,0,0,0
2015,11,24,0,0,1
2015,11,24,0,0,2
2015,11,24,0,0,3
2015,11,24,0,0,4
2015,11,24,0,0,5
2015,11,24,0,0,6
2015,11,24,0,0,8
2015,11,24,0,0,9
2015,11,24,0,0,10
2015,11,24,0,0,11
2015,11,24,0,0,12
2015,11,24,0,0,13
2015,11,24,0,0,14
2015,11,24,0,0,15
2015,11,24,0,0,16
2015,11,24,0,0,17
2015,11,24,0,0,18
2015,11,24,0,0,19
2015,11,24,0,0,20
2015,11,24,0,0,21
2015,11,24,0,0,22
2015,11,24,0,0,23
2015,11,25,0,0,0
2015,11,25,0,0,1
2015,11,25,0,0,2
2015,11,25,0,0,3
2015,11,25,0,0,4
2015,11,25,0,0,5
2015,11,25,0,0,6
2015,11,25,0,0,8
2015,11,25,0,0,9
2015,11,25,0,0,10
2015,11,25,0,0,11
2015,11,25,0,0,12
2015,11,25,0,0,13
2015,11,25,0,0,14
2015,11,25,0,0,15
2015,11,25,0,0,16
2015,11,25,0,0,17
2015,11,25,0,0,18
2015,11,25,0,0,19
2015,11,25,0,0,20
2015,11,25,0,0,21
2015,11,25,0,0,22
2015,11,25,0,0,23
2015,11,26,0,0,0
2015,11,26,0,0,1
2015,11,26,0,0,2
2015,11,26,0,0,3
2015,11,26,0,0,4
2015,11,26,0,0,5
2015,11,26,0,0,6
2015,11,26,0,0,8
2015,11,26,0,0,9
2015,11,26,0,0,10
2015,11,26,0,0,11
2015,11,26,0,0,12
2015,11,26,0,0,13
2015,11,26,0,0,14
2015,11,26,0,0,15
2015,11,26,0,0,16
2015,11,26,0,0,17
2015,11,26,0,0,18
2015,11,26,0,0,19
2015,11,26,0,0,20
2015,11,26,0,0,21
2015,11,26,0,0,22
2015,11,26,0,0,23
2015,11,27,0,0,0
2015,11,27,0,0,1
2015,11,27,0,0,2
2015,11,27,0,0,3
2015,11,27,0,0,4
2015,11,27,0,0,5
2015,11,27,0,0,6
2015,11,27,0,0,8
2015,11,27,0,0,9
2015,11,27,0,0,10
2015,11,27,0,0,11
2015,11,27,0,0,12
2015,11,27,0,0,13
2015,11,27,0,0,15
2015,11,27,0,0,16
2015,11,27,0,0,17
2015,11,27,0,0,18
2015,11,27,0,0,19
2015,11,27,0,0,20
2015,11,27,0,0,21
2015,11,27,0,0,22
2015,11,27,0,0,23
2015,11,28,0,0,0
2015,11,28,0,0,1
2015,11,28,0,0,2
2015,11,28,0,0,3
2015,11,28,0,0,4
2015,11,28,0,0,5
2015,11,28,0,0,6
2015,11,28,0,0,8
2015,11,28,0,0,9
2015,11,28,0,0,10
2015,11,28,0,0,11
2015,11,28,0,0,12
2015,11,28,0,0,13
2015,11,28,0,0,14
2015,11,28,0,0,15
2015,11,28,0,0,16
2015,11,28,0,0,17
2015,11,28,0,0,18
2015,11,28,0,0,19
2015,11,28,0,0,20
2015,11,28,0,0,21
2015,11,28,0,0,22
2015,11,28,0,0,23
2015,11,29,0,0,0
2015,11,29,0,0,1
2015,11,29,0,0,2
2015,11,29,0,0,3
2015,11,29,0,0,4
2015,11,29,0,0,5
2015,11,29,0,0,6
2015,11,29,0,0,8
2015,11,29,0,0,9
2015,11,29,0,0,10
2015,11,29,0,0,11
2015,11,29,0,0,12
2015,11,29,0,0,13
2015,11,29,0,0,14
2015,11,29,0,0,15
2015,11,29,0,0,16
2015,11,29,0,0,17
2015,11,29,0,0,18
2015,11,29,0,0,19
2015,11,29,0,0,20
2015,11,29,0,0,21
2015,11,29,0,0,22
2015,11,29,0,0,23
2015,11,30,0,0,0
2015,11,30,0,0,1
2015,11,30,0,0,2
2015,11,30,0,0,3
2015,11,30,0,0,4
2015,11,30,0,0,5
2015,11,30,0,0,6
2015,11,30,0,0,8
2015,11,30,0,0,9
2015,11,30,0,0,10
2015,11,30,0,0,11
2015,11,30,0,0,12
2015,11,30,0,0,13
2015,11,30,0,0,14
2015,11,30,0,0,15
2015,11,30,0,0,16
2015,11,30,0,0,17
2015,11,30,0,0,18
2015,11,30,0,0,19
2015,11,30,0,0,20
2015,11,30,0,0,21
2015,11,30,0,0,22
2015,11,30,0,0,23
2015,12,1,0,0,0
2015,12,1,0,0,1
2015,12,1,0,0,2
2015,12,1,0,0,3
2015,12,1,0,0,4
2015,12,1,0,0,5
2015,12,1,0,0,7
2015,12,1,0,0,8
2015,12,1,0,0,9
2015,12,1,0,0,10
2015,12,1,0,0,11
2015,12,1,0,0,12
2015,12,1,0,0,13
2015,12,1,0,0,14
2015,12,1,0,0,15
2015,12,1,0,0,16
2015,12,1,0,0,17
2015,12,1,0,0,18
2015,12,1,0,0,19
2015,12,1,0,0,20
2015,12,1,0,0,21
2015,12,1,0,0,22
2015,12,1,0,0,23
2015,12,2,0,0,0
2015,12,2,0,0,1
2015,12,2,0,0,2
2015,12,2,0,0,3
2015,12,2,0,0,4
2015,12,2,0,0,5
2015,12,2,0,0,6
2015,12,2,0,0,8
2015,12,2,0,0,9
2015,12,2,0,0,10
2015,12,2,0,0,11
2015,12,2,0,0,12
2015,12,2,0,0,13
2015,12,2,0,0,14
2015,12,2,0,0,15
2015,12,2,0,0,16
2015,12,2,0,0,17
2015,12,2,0,0,18
2015,12,2,0,0,19
2015,12,2,0,0,20
2015,12,2,0,0,21
2015,12,2,0,0,22
2015,12,2,0,0,23
2015,12,3,0,0,0
2015,12,3,0,0,1
2015,12,3,0,0,2
2015,12,3,0,0,3
2015,12,3,0,0,4
2015,12,3,0,0,5
2015,12,3,0,0,6
2015,12,3,0,0,8
2015,12,3,0,0,9
2015,12,3,0,0,10
2015,12,3,0,0,11
2015,12,3,0,0,12
2015,12,3,0,0,13
2015,12,3,0,0,14
2015,12,3,0,0,15
2015,12,3,0,0,16
2015,12,3,0,0,17
2015,12,3,0,0,18
2015,12,3,0,0,19
2015,12,3,0,0,20
2015,12,3,0,0,21
2015,12,3,0,0,22
2015,12,3,0,0,23
2015,12,4,0,0,0
2015,12,4,0,0,1
2015,12,4,0,0,2
2015,12,4,0,0,3
2015,12,4,0,0,4
2015,12,4,0,0,5
2015,12,4,0,0,6
2015,12,4,0,0,8
2015,12,4,0,0,9
2015,12,4,0,0,10
2015,12,4,0,0,11
2015,12,4,0,0,12
2015,12,4,0,0,13
2015,12,4,0,0,14
2015,12,4,0,0,15
2015,12,4,0,0,16
2015,12,4,0,0,17
2015,12,4,0,0,18
2015,12,4,0,0,19
2015,12,4,0,0,20
2015,12,4,0,0,21
2015,12,4,0,0,22
2015,12,4,0,0,23
2015,12,5,0,0,0
2015,12,5,0,0,1
2015,12,5,0,0,2
2015,12,5,0,0,3
2015,12,5,0,0,4
2015,12,5,0,0,5
2015,12,5,0,0,6
2015,12,5,0,0,8
2015,12,5,0,0,9
2015,12,5,0,0,10
2015,12,5,0,0,11
2015,12,5,0,0,12
2015,12,5,0,0,13
2015,12,5,0,0,14
2015,12,5,0,0,15
2015,12,5,0,0,16
2015,12,5,0,0,17
2015,12,5,0,0,18
2015,12,5,0,0,19
2015,12,5,0,0,20
2015,12,5,0,0,21
2015,12,5,0,0,22
2015,12,5,0,0,23
2015,12,6,0,0,0
2015,12,6,0,0,1
2015,12,6,0,0,2
2015,12,6,0,0,3
2015,12,6,0,0,4
2015,12,6,0,0,5
2015,12,6,0,0,6
2015,12,6,0,0,8
2015,12,6,0,0,9
2015,12,6,0,0,10
2015,12,6,0,0,11
2015,12,6,0,0,12
2015,12,6,0,0,13
2015,12,6,0,0,14
2015,12,6,0,0,15
2015,12,6,0,0,16
2015,12,6,0,0,17
2015,12,6,0,0,18
2015,12,6,0,0,19
2015,12,6,0,0,20
2015,12,6,0,0,21
2015,12,6,0,0,22
2015,12,6,0,0,23
2015,12,7,0,0,0
2015,12,7,0,0,1
2015,12,7,0,0,2
2015,12,7,0,0,3
2015,12,7,0,0,4
2015,12,7,0,0,5
2015,12,7,0,0,6
2015,12,7,0,0,8
2015,12,7,0,0,9
2015,12,7,0,0,10
2015,12,7,0,0,11
2015,12,7,0,0,12
2015,12,7,0,0,13
2015,12,7,0,0,14
2015,12,7,0,0,15
2015,12,7,0,0,16
2015,12,7,0,0,17
2015,12,7,0,0,18
2015,12,7,0,0,19
2015,12,7,0,0,20
2015,12,7,0,0,21
2015,12,7,0,0,22
2015,12,7,0,0,23
2015,12,8,0,0,0
2015,12,8,0,0,1
2015,12,8,0,0,2
2015,12,8,0,0,3
2015,12,8,0,0,4
2015,12,8,0,0,5
